rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-703-org,   eng, m, , 19410318, , arabella, , vic, serpentine, 3672, 40, harry hopman circuit, , 8 47553331, 9885801, 3, NoRole
rec-861-org,   jap, , , 19031107, ms, logan, yanagimoto, wa, yardarino, 6012, 52, rabnor place, , 08 84970438, 8678260, 0, NoRole
rec-966-org,   dut, f, , 19831102, hon, brody, clein, vic, ripponlea, 3028, 2, henty street, , 618 15449775, 2225273, 9, NoRole
rec-19-org,   usa, , 31, 19860723, ms, thomas, young, , mount warren park, 2121, 51, reader court, dalmoora, 04 52912119, 9124476, 3, NoRole
rec-368-org,   usa, f, , 19280510, , chloe, dotson, wa, madeley, 3300, 6, albermarle place, kenmay, 618 72578160, 2328083, 5, NoRole
rec-753-org,   unk, f, 29, 19880122, , dylan, strawbridge, vic, hunter, 5723, 35, mckinnon street, , 618 38379954, 7628909, 1, NoRole
rec-621-org,   eng, , 24, 19930821, , fraser, milburn, nsw, mandalong, 3148, 21, majura avenue, allenstown mall, 02 67943247, 2481273, 6, NoRole
rec-366-org,   ind, m, 16, 20010717, , oliver, hardasani, qld, kinchant dam, 4701, 21, chippindall circuit, anam cara bld, 3 47791229, 5303827, 4, NoRole
rec-684-org,   eng, f, 32, 19851112, , jack, paulson, sa, ridgehaven, 2000, 4, griffiths street, , 04 09070218, 4705753, 3, NoRole
rec-489-dup-3, , , , 19881121, , kaysey, michelmore, nsw, petcheys bay, 2620, 10, fullagar crescent, , 07 63928994, 4254945, 7, NoRole
rec-797-org,   eng, , , 19570629, mr, jack, jeanes, qld, stamford, 3220, 6, hazel street, , 613 98286020, 8333480, 9, NoRole
rec-599-org,   eng, f, 23, 19940405, , stephanie, ellisson, nsw, tarcutta, 3227, 12, duffy street, , 2 19420745, 4446234, 0, NoRole
rec-384-org,   usa, m, 35, 19820507, , annabel, morrow, wa, woodridge, 4350, 24, mackay crescent, wandary hill, 618 73784466, 3187693, 4, NoRole
rec-875-org,   usa, f, 40, 19771013, , charles, atkinson, nsw, warilla, 4812, 2, houghton place, , 612 68839801, 7894091, 3, NoRole
rec-452-org,   unk, f, 28, 19891224, ms, corie, strawbridge, nsw, rydal, 4101, 61, kennedy street, , 612 70062283, 5443293, 9, NoRole
rec-750-org,   eng, f, 27, 19900318, mr, blake, proudfoot, vic, frankston, 4503, 10, strahan row, , 08 67441671, 2599196, 1, NoRole
rec-269-dup-8, usa, m, 30, 19870630, , stoel, kane, tas, manckana, 2340, 78, easderbrook place, , 07 33395949, 1549902, 3, NoRole
rec-720-org,   unk, f, 26, 19911203, , zoe, scoby, nsw, woolomin, 4510, 50, mirams place, seabrook chambers, 612 38958089, 8578634, 1, NoRole
rec-558-org,   chi, f, 23, 19941102, , , lam, vic, birchip, 4470, 17, bandjalong crescent, narla vlge, 08 30610294, 2245902, 3, NoRole
rec-879-dup-3, unk, f, 25, 19921115, mr, ckyl, jcjum, vic, noorad, 4218, 111, jauncy court, winterwood, 04 02295583, 9363838, 5, NoRole
rec-57-org,   ind, f, 29, 19880412, , eloise, shubhabrata, qld, jackson, 5044, 67, gilmore crescent, pacific palms caravn park, 3 71673104, 1620372, 5, NoRole
rec-302-org,   usa, f, 35, 19821223, ms, karla, marsh, qld, warroo, 6154, 52, morehead street, , 613 20468877, 1973153, 3, NoRole
rec-659-org,   usa, f, 27, 19900410, dr, bailey, kerr, , burnett heads, 2066, 6, clancy street, yarramar, 02 48506000, 9957251, 2, NoRole
rec-229-org,   unk, f, 26, 19910422, , connor, scinto, vic, illabarook, 5091, 16, gaggin place, north stirling downs, 08 69493028, 7045960, 2, NoRole
rec-181-org,   eng, m, 26, 19910109, , connor, sangster, , tatura, 3056, 31, leahy close, , 08 82768376, 1414562, 4, NoRole
rec-404-org,   ind, f, 30, 19870528, , benjamin, riddhi, vic, curlewis, 6105, 33, wilkins street, rowethorpe, 08 95275288, 6359833, 5, NoRole
rec-166-org,   ger, f, 26, 19911005, , elisha, jager, nsw, bagnoo, 6066, 7, mcinnes street, , , 6349293, 5, NoRole
rec-348-dup-6, usa, f, 27, , , domas, hupeah, nsw, kit hal, 4101, 17, , , 02 14014959, 9496455, 7, NoRole
rec-354-org,   ger, , 26, 19910731, ms, georgia, hessler, vic, emu, 4178, 52, captain cook crescent, mamaregu, 618 41968337, 6628688, 8, NoRole
rec-423-dup-3, ind, m, , 19330521, , teakkin, , sa, ul bai, 4725, 14, learmont drive, , 07 92424515, 9444448, 0, NoRole
rec-425-org,   por, f, , 19180927, , , zeimoto, qld, eungella, 2731, 7, sparkes close, , 3 78543587, 4304067, 0, NoRole
rec-336-org,   vie, , , , ms, latham, tru, nsw, sydney, 3860, 38, howitt street, , 2 64482064, 8420393, 2, NoRole
rec-739-org,   por, f, 30, , , jack, balsemao, nsw, brandy hill, 3766, 1, louis loder street, , 612 84844476, 9599708, 5, NoRole
rec-123-org,   tha, f, 33, 19840705, dr, joanna, nakpradith, wa, pumphreys bridge, 4557, 7, weatherburn place, , 618 72503284, 3731101, 6, NoRole
rec-863-org,   eng, f, 7, 20101128, , matthew, rennoll, nsw, bimbi, 4350, 77, rayner place, , 03 56091915, 1747864, 4, NoRole
rec-269-dup-7, usa, m, 30, 19870630, , stoel, ckane, tas, mankana, 2340, 78, eastterbrook plase, , 07 33395949, 1549902, 3, NoRole
rec-990-org,   afr, f, 24, 19930103, , paul, mensah, vic, tangambalanga, 4702, 33, federal highway, , 08 99991807, 3667112, 0, NoRole
rec-189-org,   jew, f, 37, 19800212, , tyler, frankfurter, vic, berringama, 3418, 18, cleeve place, , 08 15017700, 9357259, 6, NoRole
rec-514-org,   vie, , 31, 19860228, , neneh, nguyenkhoa, nsw, oyster cove, 6076, 64, green street, , 612 64979779, 4118469, 3, NoRole
rec-907-org,   usa, m, 42, 19751117, ms, carly, lloyd, vic, clayfield, 4216, 5, mirrool street, , 618 58787594, 5378029, 4, NoRole
rec-273-org,   eng, f, 20, 19970117, ms, ruby, keegan, nsw, guerilla bay, 2035, 109, jacka crescent, glenoak, 612 69934764, 1563979, 6, NoRole
rec-759-org,   por, f, 30, 19870218, ms, chloe, frana, vic, ozenkadnook, 2572, 8, canberra avenue, , 08 25415360, 6849268, 5, NoRole
rec-218-org,   wel, , , 19821206, , shae, onn, vic, arana hills, 7325, 115, shepherdson place, , 8 80694102, 7015778, 7, NoRole
rec-91-org,   usa, , 24, 19930705, , cooper, rush, sa, bethany, 2750, 8, ulverstone street, lingard, 07 00474963, 3508911, 5, NoRole
rec-674-org,   , , 38, 19790602, mr, , weaver, , prospect, 2456, 515, walton street, , 03 38535342, 7765904, 6, NoRole
rec-489-dup-2, , , 29, 19881121, , kaypt, micheoymore, tas, petcheys bay, 2620, 10, fullagar crescent, cranbrook, 08 33058145, 4254945, 7, NoRole
rec-235-org,   usa, f, , 19950424, , madison, gonzalez, qld, diddillibah, 4221, 53, maclaurin crescent, marx garden world, 613 14095698, 4710436, 7, NoRole
rec-677-org,   pak, f, , 19201031, mr, kaitlin, afshar, , stockton, 3020, 207, isles place, , 08 30199472, 8833975, 6, NoRole
rec-931-org,   eng, f, 34, 19830828, mr, max, broadbent, act, carrara, 2010, 2, galan place, akenfield, 612 32095891, 3110742, 1, NoRole
rec-128-org,   , f, , 19481108, , latham, widdowson, vic, mccrae, 2099, 30, sanderson close, , 618 38195081, 4266705, 6, NoRole
rec-434-org,   usa, , , 19790222, , jordan, bradshaw, , altona north, 6050, 11, gatton street, , 03 57720079, 8274394, 1, NoRole
rec-855-org,   swe, f, , 19850122, , mitchell, baryard, wa, carrabin, 3939, 84, millar place, , , 7384440, 5, NoRole
rec-251-dup-1, dan, f, 26, 19910121, , joshua, goldbaek, vic, arthurs creek, 6065, 728, augustus close, , 8 35025808, 2756481, 1, NoRole
rec-848-org,   swe, f, 40, 19771023, ms, victoria, soderburg, , kamerunga, 3585, 60, laverton avenue, , 08 58429965, 9743520, 0, NoRole
rec-291-org,   ina, f, 37, , , nathan, susanto, nsw, metford, 3941, 11, creswell street, , 02 11042872, 4331057, 4, NoRole
rec-176-org,   eng, f, 27, 19900408, , dante, hodson, , ettalong, 4740, 2, edge place, , 07 29660662, 8378440, 6, NoRole
rec-73-dup-4, eng, m, 37, 19800313, , baili, christopherson, nsw, kymea pai, 3175, 11, iggins krescent, , 2 57979035, 4952767, 0, NoRole
rec-180-org,   eng, , 26, 19911127, , jackson, jepson, , woodend, 3175, 26, marcus clarke street, , 04 59384733, 1952346, 4, NoRole
rec-588-org,   chi, f, , 19850411, mr, , feng, qld, virginia, 3021, 169, limbunya street, ocean star villas, , 8803241, 5, NoRole
rec-355-org,   ser, , 38, 19791121, ms, ashleigh, pogelsek, nsw, carrowbrook, 3088, 16, see place, 2/98-latchford barracks, 02 21759492, 5083061, 2, NoRole
rec-442-org,   ind, m, 30, 19871021, , bailey, panyala, nsw, taree, 2535, 24, maddison close, , 2 47823710, 7577272, 6, NoRole
rec-704-org,   iri, f, 33, 19840730, , madeleine, oberne, vic, towong, 2330, 68, zadow place, , 08 47412485, 9662407, 2, NoRole
rec-327-org,   fin, , 19, , rev, jack, rahkamo, vic, research, 3211, 79, gouger street, , 08 89971511, 3580677, 3, NoRole
rec-294-org,   ser, f, 28, , , amy, boskovic, wa, , 3068, 20, trainer court, , 8 71291683, 8015588, 8, NoRole
rec-446-org,   usa, f, 22, 19950418, , georgia, mcintyre, nsw, razorback, 4114, 505, ashby circuit, , 612 40103980, 6418374, 2, NoRole
rec-898-org,   chi, f, , 19370909, lgt, ryleh, sha, nsw, pooncarie, 2428, 12, jay place, pine creek rubyvale, 2 80024000, 9393502, 8, NoRole
rec-329-org,   unk, f, 39, 19780113, , zarlia, scjum, nsw, belmore, 5062, 8, pigdon place, geebung, 02 75522003, 5253300, 3, NoRole
rec-835-org,   unk, m, , 19150614, ms, kylie, streckfuss, sa, lake munmorah, 2112, 118, weathers street, berkeley vlge, 617 40929475, 6343530, 8, NoRole
rec-246-org,   ser, f, 25, 19921103, , , gribic, vic, frankston, 4701, 1, capella crescent, caloola court, 8 13743552, 4911880, 2, NoRole
rec-657-org,   unk, f, 31, 19860629, , tiarna, streich, wa, hillman, 3196, 13, poynton street, yarrabee, 08 66292109, 3235929, 7, NoRole
rec-830-org,   chi, f, 33, 19840328, , leo, kann, qld, shirbourne, 2035, 39, lewis luxton avenue, lagoon farm, 08 49394103, 2420352, 1, NoRole
rec-766-org,   chi, f, 45, 19720221, , , chue, nsw, lord howe island, 5085, 20, knoke avenue, , 2 35248596, 6944780, 2, NoRole
rec-537-org,   eng, f, 28, 19890206, dr, claudia, michaels, sa, stirling north, 4122, 1, rosebery street, church house, 07 33105578, 1256595, 7, NoRole
rec-499-org,   unk, f, 12, 20050103, , elle, abadi, vic, tresco, 3280, 64, portus place, calala farm, 618 02010201, 5720110, 8, NoRole
rec-428-org,   eng, f, 25, 19920204, , lachlan, sangster, vic, lilydale, 2482, 70, belah street, , 8 11975460, 7135137, 4, NoRole
rec-55-org,   ser, f, , 19170603, dr, holly, maluta, act, mount stromlo, 2026, 15, carina street, , 612 91934373, 8058412, 8, NoRole
rec-73-dup-1, eng, m, 37, 19800313, , bailey, christopherson, nsw, cckymea pay, 3175, 11, hikins crescent, , 2 57979035, 4952767, 0, NoRole
rec-341-org,   ind, m, 26, 19910103, , freya, bambhra, qld, virginia, 2525, 44, marulda street, , 613 31608522, 2841398, 9, NoRole
rec-592-org,   usa, , 33, 19840718, mr, chloe, hart, vic, simmie, 4207, 26, william wilkins crescent, , 8 36599731, 6843007, 1, NoRole
rec-383-org,   fin, f, 41, 19760528, mr, amber, koivula, qld, silkwood east, 0812, 130, flegg crescent, baldivis estate, 03 46737513, 4557728, 6, NoRole
rec-776-org,   usa, f, 24, 19931118, , samuel, flores, sa, woodville, 2026, 9, , yellowstone, 617 62650269, 6829087, 0, NoRole
rec-728-org,   usa, f, 35, 19820402, , kobe, humphrey, vic, beaufort, 2060, 51, ashburner street, westpoint, 8 16527009, 1183128, 1, NoRole
rec-871-org,   usa, f, 24, , dr, elly, copeland, qld, maudsland, 3183, 156, decker place, , 03 99416252, 4539477, 4, NoRole
rec-213-org,   fin, f, 24, 19930707, , james, hannula, nsw, moruya, 3550, 7, moseley place, , 02 57519067, 7685545, 4, NoRole
rec-157-org,   chi, f, 32, , , bianca, lao, sa, mypolonga, 6009, 12, bishop place, , 7 14871385, 4265672, 0, NoRole
rec-257-org,   usa, f, 10, 20071025, mr, matthew, woods, wa, palmyra, 4066, 52, fawkner street, , 618 13315840, 6586552, 5, NoRole
rec-741-org,   pak, f, , 19470801, , lachlan, tanaoli, nsw, legume, 5072, 9, osmand street, howie circuit, 02 46508295, 6011822, 9, NoRole
rec-423-dup-5, ind, m, , 19330521, , deacckin, , sa, ul pai, 4725, 14, leaahmonth drive, , 07 92424515, 9444448, 0, NoRole
rec-798-dup-2, eng, , 2 6, , hon, lauren, mor iss, w , kings ley, 30 &, 70, tazewell circuit, retirement village, 618 27730929, 5381859, 7, NoRole
rec-348-dup-3, usa, f, 27, , , domast, upea, nsw, keit hal, 4101, 17, , , 02 14014959, 9496455, 7, NoRole
rec-7-org,   unk, m, , , , xepheren, abat, nsw, old junee, 5085, 53, drake brockman drive, , 2 99390008, 1294342, 7, NoRole
rec-367-org,   ind, , 19, 19980209, , adam, choudhari, qld, doongul, 2580, 17, salomons place, , , 6610428, 3, NoRole
rec-639-org,   ind, m, 28, 19890226, , jake, ranjan, vic, great western, 6021, 29, jacobs street, , 8 25910428, 5995335, 3, NoRole
rec-192-org,   eng, f, 23, 19940830, dr, chloe, georgeson, vic, burwood heights, 3155, 5, lambie place, , 08 16928674, 4014527, 8, NoRole
rec-723-org,   eng, f, 28, 19891013, , makenzi, royce, qld, mentone, 4860, 37, millen street, , 03 13729157, 4423156, 4, NoRole
rec-933-dup-2, eng, f, , 19030126, , danil, inkhejteah, nsw, oaklandjt, 7008, 12, oxley street, laure, 08 89859762, 7601203, 0, NoRole
rec-251-dup-2, dan, d, 26, 19910121, , jogx, goldbaek, vic, arthurs rcreek, 6065, 1402, augustus close, , 8 35025808, 2756481, 1, NoRole
rec-763-org,   unk, f, 26, 19911023, , alexandra, streckfuss, wa, beechina, 3228, 14, harrison street, , 8 03206826, 1824351, 7, NoRole
rec-509-org,   usa, m, 27, 19901222, , kierra, jordan, sa, plumpton, 2285, 29, lightfoot crescent, , 07 10478083, 9415759, 5, NoRole
rec-782-org,   usa, f, 25, 19920110, , vendula, clements, qld, goomburra, 2298, 7, salvado place, , 03 09395378, 2353869, 4, NoRole
rec-252-org,   eng, f, 34, 19831109, , joshua, stroud, wa, grimwade, 3939, 8, o'loghlen street, , 8 14602743, 9748542, 0, NoRole
rec-187-org,   usa, f, 26, 19911115, , eliza, soto, vic, mill park, 6054, 70, kambalda crescent, lebara park, 618 33943436, 3151558, 2, NoRole
rec-113-org,   , f, 32, 19850208, , mitchell, paterson, vic, mount waverley, 4869, 17, gardiner street, , 618 13962286, 9249602, 0, NoRole
rec-101-org,   usa, f, , 19030908, mr, hannah, marshall, sa, waikerie, 7307, 43, cromwell circuit, , 07 49560969, 4774058, 5, NoRole
rec-893-dup-0, eng, f, 30, 19870304, hon, joshxua, broadbent, nsw, dapt on, 6010, 61, heddnzvllace, herbert river, 02 27026182, 3283026, 2, NoRole
rec-533-org,   dut, f, , 19780116, , samuel, ostenstad, vic, mount helen, 4551, 15, ardlethan street, jerrabung, 618 52270044, 1180886, 0, NoRole
rec-394-org,   unk, m, , 19430913, dr, benjamin, abadi, tas, bonnet hill, 6105, 21, , mount beevor, 617 17055590, 3542385, 7, NoRole
rec-488-org,   chi, f, 21, 19960418, dr, zoe, kou, nsw, , 2230, 5, edmond close, , 2 30713602, 6387384, 7, NoRole
rec-969-org,   por, m, 28, 19890705, hon, sebastian, azocar, wa, madeley, 5253, 9, fremantle drive, kyeema vineyard, 8 90850362, 5990241, 7, NoRole
rec-667-org,   eng, m, 11, 20061030, , alaiyah, haward, nsw, niagara park, 6153, 27, john cleland crescent, c w v, , 9245955, 2, NoRole
rec-593-org,   eng, f, 34, 19831221, dr, shelby, tracey, vic, metung, 4421, 26, barangaroo street, , 618 10179053, 1146097, 6, NoRole
rec-208-org,   ser, f, 27, 19900604, , jason, ljubisec, , eaglehawk, 3021, 1, osmand street, , 08 06926524, 3994294, 1, NoRole
rec-222-org,   unk, m, 34, 19830512, ms, caleb, stranger, wa, napier, 6149, 33, groom place, willaroo, 618 13302234, 3594366, 8, NoRole
rec-916-org,   eng, m, 27, 19900504, , devan, morrish, nsw, old guildford, 6530, 21, beaufort retreat, , 08 70664347, 6467468, 8, NoRole
rec-568-org,   unk, f, , 19561018, pfc, luke, scirri, nsw, cookamidgera, 6630, 9, , , 02 94683494, 5075116, 1, NoRole
rec-198-org,   ser, , , 19011222, , michaela, banovic, sa, inglewood, 4680, 5, goldner circuit, langunyah, 617 64419772, 4435527, 7, NoRole
rec-867-org,   unk, m, 34, , , riley, aaron, vic, hamlyn heights, 2340, 13, christmas street, , , 4464615, 2, NoRole
rec-350-org,   eng, f, 35, 19820503, hon, tyler, jephson, act, mckellar, 2280, 45, balfour crescent, pebbly beach, 02 06043007, 2800714, 7, NoRole
rec-139-org,   usa, f, 30, 19870820, , sarah, mclean, tas, tarraleah, 6365, 57, chinner crescent, high valley, 07 61814366, 8048840, 7, NoRole
rec-950-org,   , f, 33, 19840716, , mackenzie, rothe, , st ives, 3228, 41, chillagoe street, , 04 29260009, 9177036, 6, NoRole
rec-719-org,   usa, , 37, 19800330, , toby, reid, qld, carina heights, 4034, 14, jefferis street, , 3 51249295, 5492869, 3, NoRole
rec-377-org,   eng, f, , 19740705, , thomas, mackenzie, vic, kilmore, 3057, 239, de burgh street, , 08 18688571, 2810904, 2, NoRole
rec-52-org,   unk, f, 31, 19861127, , sidonie, abadi, nsw, pindimar, 2032, 152, kett street, sec 960, 2 47637380, 3921645, 8, NoRole
rec-515-org,   eng, m, 27, 19901101, , jack, hooker, qld, st kilda, 6280, 65, pocket avenue, , 3 58152080, 7591374, 1, NoRole
rec-970-org,   chi, f, 34, 19830323, ms, saskia, shao, wa, beermullah, 3825, 6, bednall place, appleglen, 08 20529263, 9508992, 4, NoRole
rec-903-org,   usa, f, 20, 19970918, , oscar, mayer, vic, shelley, 3082, 4, willoughby crescent, killarney, 618 97897317, 7270700, 1, NoRole
rec-426-org,   dut, f, , 19471230, ms, george, snijder, nsw, centennial park, 3015, 32, hindmarsh drive, , 02 24893426, 9085586, 4, NoRole
rec-410-org,   eng, f, 28, 19890106, ms, emiily, cock, nsw, cathcart, 3525, 4, dunstan street, , 612 96109786, 9341269, 0, NoRole
rec-574-org,   eng, f, 25, , ms, joshua, stroud, vic, dunkirk, 3352, 8, kalgoorlie crescent, , 08 06530242, 3916889, 0, NoRole
rec-310-org,   eng, , 25, 19920404, , mitchell, sackville, vic, tabilk, 3821, 23, phillip avenue, wandin e reserve, 8 01722176, 3365881, 1, NoRole
rec-637-org,   jew, f, 11, 20060509, , charlotte, levinstein, nsw, ashtonfield, 2145, 8, rienits place, , 02 42305115, 7427549, 3, NoRole
rec-872-org,   usa, f, , , mr, kyle, mack, nsw, boat harbour, 2121, 1, kingsmill street, little laura, 02 05910048, 1216326, 2, NoRole
rec-553-dup-2, ser, m, 24, 19930313, , a l, tupajic, qld, airlie beach, 2283, 1 8, glossop crescent, banksia village, 03 57096267, 971426 3, 2, NoRole
rec-431-dup-0, chi, m, 26, , , cameon, zong, nsw, mount geerge, 5108, 12, anzac park, , 02 53284205, 2201346, 1, NoRole
rec-199-org,   usa, f, , 19690830, , quinn, hyde, qld, oakdale, 5019, 71, ragless circuit, redwood village, 3 34287337, 6803933, 2, NoRole
rec-810-dup-4, eng, , 32, 19850807, dr, , clarkjon, , kapertee, 4849, 17, dunoon jtrit, central coast faiah, 03 21659119, 2649907, 4, NoRole
rec-185-org,   fre, f, , 19590720, pfc, elana, barbier, nsw, darlington point, 4019, 7, garsia street, , 02 43844652, 4458625, 9, NoRole
rec-129-org,   jew, f, 27, 19900307, mr, sarah, oded, , the narrows, 2193, 508, stieglitz circuit, , 03 17619413, 3927262, 9, NoRole
rec-901-org,   eng, f, 36, 19810314, mr, shae, hermanson, vic, newhaven, 2566, 13, thornhill crescent, , 08 88819516, 6011476, 5, NoRole
rec-156-org,   rom, f, 32, 19850426, , flynn, petrescu, qld, monal, 2290, 289, waratah street, , 3 88167762, 1510027, 5, NoRole
rec-952-org,   dan, , 27, 19901122, ms, macey, karseffni, nsw, lorne, 3155, 42, purbrick street, , 02 57546836, 2722982, 5, NoRole
rec-2-org,   ind, f, , 19230610, , leo, raghani, nsw, red rock, 4715, 1, southwell street, cadogan, 02 60579021, 8276101, 8, NoRole
rec-401-org,   ara, f, 22, 19950817, , teagan, yasna, tas, mount stuart, 2648, 73, daley crescent, , 7 20663338, 9087535, 5, NoRole
rec-130-org,   chi, f, 34, 19830219, , jaggah, ang, act, giralang, 2646, 22, leith place, lawless, 2 96714790, 1670756, 0, NoRole
rec-236-org,   eng, f, 35, 19820315, , amber, dick, wa, goodlands, 4214, 41, jane price crescent, miranda, 618 37548249, 7407819, 7, NoRole
rec-571-org,   usa, f, 31, 19860910, , george, kelley, sa, westbourne park, 2621, 348, mackenzie street, , 07 57473575, 2986320, 8, NoRole
rec-253-org,   unk, , 40, 19770226, , , scorsone, sa, corny point, 3220, 95, box place, , 7 20829500, 5370067, 0, NoRole
rec-978-org,   swe, m, 31, 19860331, , joshua, agardh, vic, , 4215, 33, forbes street, red arrow, 08 37805310, 7711803, 6, NoRole
rec-831-org,   eng, f, 31, , , jai, traves, qld, booie, 2224, 15, cowanbrae street, ainslie house, 03 52168538, 5665759, 7, NoRole
rec-149-org,   usa, , , 19911102, , paris, blackwell, qld, kowanyama, 6450, 5, glasgow street, milmilland, 03 79923515, 8032296, 8, NoRole
rec-589-org,   vie, f, , 19470416, , caitlin, tra, nsw, sunshine, 6167, 34, alsop close, bega flts, 2 24245867, 2548843, 3, NoRole
rec-935-org,   eng, m, 25, 19920703, , travis, braddock, , corio, 3073, 61, grove place, , 07 63367071, 6814080, 4, NoRole
rec-793-org,   ger, , 23, 19940707, ms, jacqueline, pesseingimpel, vic, congupna, 4218, 72, monaro crescent, , 618 75622833, 4619721, 6, NoRole
rec-694-org,   eng, , 23, 19940629, , talissa, earls, vic, middle park, 3133, 28, macquoid place, , 08 62372827, 3333384, 7, NoRole
rec-936-org,   usa, f, 30, 19870927, , madison, fischer, vic, metcalfe, 3691, 17, heard street, wooloondool farm, 8 41554684, 2740779, 6, NoRole
rec-779-org,   usa, f, , 19670208, , daniel, benson, sa, frances, 6052, 200, hayden close, , 617 79541587, 6206386, 8, NoRole
rec-477-org,   pol, m, 30, 19870623, , daniel, ciesinski, , elanora heights, 3595, 20, jabanungga avenue, , 08 22295980, 5717136, 8, NoRole
rec-609-org,   pak, f, 12, 20050714, mr, freya, ghori, vic, surrey hills, 2232, 86, hodgson crescent, park trees vlge, 8 45487313, 8253950, 0, NoRole
rec-73-org,   eng, m, 37, 19800313, , bailey, christopherson, nsw, gymea bay, 3175, 11, higgins crescent, , 2 57979035, 4952767, 0, NoRole
rec-479-org,   unk, f, 34, 19830531, , lucas, scogin, qld, biggenden, 4804, 3, namatjira drive, lake line estate, 3 92923648, 8856530, 7, NoRole
rec-263-org,   unk, m, 28, 19890907, , angelica, aarnoudse, qld, mount fox, 2148, 122, giles street, , 3 72049245, 4912137, 7, NoRole
rec-96-org,   ser, , , 19540508, , liam, seles, vic, leitchville, , 50, springbett street, , 8 48688552, 8596398, 6, NoRole
rec-711-org,   eng, f, 26, 19910907, , matteus, sanderson, wa, etmilyn, 5158, 33, collicott circuit, , 618 72348019, 9112449, 0, NoRole
rec-794-org,   eng, m, , 19590624, mr, nicholas, sauvage, nsw, michelago, 3191, 39, yanda street, , 04 07102289, 6906523, 8, NoRole
rec-8-org,   unk, m, 34, , , mitchell, stratou, , south perth, 4850, 5, kenyon circuit, , 08 49727040, 1370322, 6, NoRole
rec-943-org,   eng, f, 31, 19860330, , destynii, dannel, vic, mermaid waters, 2131, 6, currie crescent, henry kendall bayside, 08 69399686, 8234280, 8, NoRole
rec-676-org,   eng, f, 33, 19841019, , kobe, yong, tas, yolla, 6050, 26, namadgi circuit, villa 5, 07 73981475, 6604991, 2, NoRole
rec-888-org,   chi, m, 39, 19781104, ms, dominic, wie, nt, yirrkala, 2210, 19, elder street, wildwoods, 03 86443673, 7281950, 3, NoRole
rec-813-org,   usa, f, 27, 19901110, , lauren, osborne, nsw, guyra, 2750, 25, chubb street, , 612 75157358, 8149909, 0, NoRole
rec-360-org,   ina, , 24, 19930729, , harrison, gunawan, nsw, cundletown, 4007, 1, bonnor close, , 2 53133817, 4892933, 7, NoRole
rec-274-org,   gre, f, 22, 19950806, mr, harley, bakoyianni, , oakville, 2046, 14, the causeway, , 02 82216433, 8754916, 9, NoRole
rec-778-org,   eng, f, 31, 19860426, ms, michael, deadman, nsw, gerringong, 3810, 22, conlon crescent, , 612 26746220, 3485375, 5, NoRole
rec-427-org,   eng, f, , 19400316, , benjamin, , nsw, urana, 2478, 12, greenough circuit, , 2 49304417, 2858805, 0, NoRole
rec-92-org,   nor, , 27, 19901111, , amber, andsnes, vic, club terrace, 2546, 12, mcphee place, , 08 98859543, 7793484, 4, NoRole
rec-164-org,   gre, f, 34, 19830106, ms, vianca, kalergi, wa, wittenoom, 3936, 19, brownlow place, northcliffe, , 7567078, 9, NoRole
rec-506-org,   cze, , 11, 20060826, , sam, pojedinec, nsw, sandgate, 2161, 18, olympus way, , 03 51267342, 8413812, 9, NoRole
rec-497-org,   usa, f, 36, 19811107, , rebekah, bush, qld, moores pocket, 2299, 32, longstaff street, fairholme, 613 11059309, 2894535, 2, NoRole
rec-195-org,   afr, m, 28, 19890112, , jack, kassam, , terrigal, 4227, 23, weddin circuit, , 08 12050399, 3542380, 7, NoRole
rec-5-org,   usa, f, 10, 20070228, ms, brody, acosta, sa, toormina, 3152, 44, , , 7 67227724, 3594999, 4, NoRole
rec-495-org,   chi, f, 24, , dr, kieren, lwan, vic, wool wool, 5040, 33, jacobs street, , 08 48727921, 9096300, 7, NoRole
rec-352-org,   usa, f, 32, 19850318, ms, jack, larson, tas, three hummock island, 2213, 167, hawker street, , 617 80716425, 3834065, 9, NoRole
rec-170-org,   usa, m, 36, 19810607, ms, michael, cline, nsw, windeyer, 6210, 21, squire place, begonia court, , 1868564, 8, NoRole
rec-29-org,   eng, m, 10, 20071010, , campbell, hallman, sa, beltana, 4211, 9, higinbotham street, rawdon, 07 33221650, 2614646, 0, NoRole
rec-277-org,   chi, f, 30, 19870126, , kyle, jiang, qld, leinster, 3912, 27, minnett close, byron lodge, 02 02724684, 6571198, 1, NoRole
rec-856-org,   eng, f, 13, 20040730, , aneka, elder, wa, woodanilling, 2440, 124, bushby close, , 08 88013425, 6040468, 6, NoRole
rec-250-org,   eng, f, 32, 19851002, , connor, mckenny, nsw, carlingford, 5158, 45, tungun street, , 612 33477717, 1878607, 2, NoRole
rec-388-org,   swe, f, 25, 19921026, , isabella, larsson, nsw, south perth, 6725, 30, ballard place, , 612 25098423, 9642481, 8, NoRole
rec-570-org,   eng, , 29, 19881205, ms, trinity, benjaminson, nsw, bellambi, 2621, 14, shirlow place, , 02 94806545, 5217837, 1, NoRole
rec-361-org,   ger, f, 25, 19920525, , aidan, lankes, tas, mayfield, 3013, 228, castley circuit, , 617 50653063, 1761211, 3, NoRole
