rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-9656-org,   usa, f, 8, 20080805, , , larsen, sa, southern cross, 2906, 9, learmonth drive, , 7 71529089, 3947208, 6, NoRole
rec-6349-org,   usa, , , 19400914, , matilda, morales, vic, hepburn springs, 4012, 69, scrivener street, , 8 98743325, 8076502, 1, NoRole
rec-341-org,   , f, 24, 19920709, ms, kye, rawlings, vic, st albans, 5043, 16, bainton crescent, tabbagong, 618 15195125, 5116150, 1, NoRole
rec-4409-org,   unk, f, , 19260922, , amber, scopel, tas, conara, 2263, 40, hensman street, , 7 23449523, 3109855, 9, NoRole
rec-3747-org,   ara, f, , 19140729, ms, charlie, diqrah, , scarborough, 4011, 10, , , 08 13223767, 6389313, 9, NoRole
rec-3597-org,   ser, f, 28, 19880218, , travis, mamula, qld, hivesville, 2653, 24, kepert place, , , 2084434, 4, NoRole
rec-4215-org,   ger, f, 33, 19830517, , jake, seibold, nsw, bomaderry, 2100, 362, stonehaven crescent, , 612 10861143, 6613017, 6, NoRole
rec-1950-org,   ara, f, 44, 19720915, ms, sean, nyla, sa, manningham, 6149, 322, bonney street, rockview, 7 15300430, 3738593, 0, NoRole
rec-3935-org,   ind, , 31, 19850228, pfc, zachary, tapi, qld, bayview heights, 2148, 16, buik place, , 03 50000653, 2795082, 2, NoRole
rec-2319-org,   ara, f, 34, 19820209, , mikayla, aqsa, qld, silkwood, 7320, 41, dobinson place, mandurah gardens est, 3 62446035, 4081133, 7, NoRole
rec-8996-org,   pol, f, , 19370729, , matteus, deren, sa, tarpeena, 6112, 5, rutherford crescent, , 7 66844572, 1535223, 6, NoRole
rec-7040-org,   ara, m, 31, 19851128, ms, nathan, doaa, wa, breton bay, 6027, 40, harry hopman circuit, buderim private hospital, 8 34526485, 2217489, 3, NoRole
rec-4512-org,   chi, , 12, 20040929, , william, bau, nsw, rawdon vale, 6151, 9, hayward street, sunvale, 612 39375881, 9546411, 2, NoRole
rec-2339-org,   chi, f, 25, 19911130, , naomi, chiou, wa, alexander heights, 5112, 3, lowanna street, wearmouth, 8 01516371, 9389001, 2, NoRole
rec-1577-org,   ind, f, 42, 19740927, mr, konstantinos, ghemawat, nsw, rose valley, 5162, 1, marrakai street, , 02 55710777, 6845491, 9, NoRole
rec-734-dup-0, eng, f, 2 5, 19910725, , keely, madison, nsw, manly, 5073, 19, alexander mackie circuit, , 2 76770870, 9873110, 5, NoRole
rec-6460-org,   swe, f, 9, 20070602, , madison, sundstrom, sa, aldgate, 2033, 21, tenison-woods circuit, , 7 02071247, 9334567, 0, NoRole
rec-2033-dup-0, vie, f, 27, 19890205, , luke, doan, tas, stanley, 2470, 19, fiaschi street, argyle, 0469999696, 8304150, 9, NoRole
rec-8306-org,   unk, , , 19840524, mr, jacob, , , bassendean, 2347, 4, carnegie crescent, , 08 08832786, 1059899, 8, NoRole
rec-2904-org,   ger, f, 23, 19930827, ms, prudence, merk, vic, mirimbah, 3931, 62, melville place, urambi vlge, 8 22331156, 9430259, 6, NoRole
rec-1444-org,   ind, f, 37, 19791123, , , mantri, nsw, yelgun, 2770, 24, macfarland crescent, rowethorpe, 2 07547717, 9577318, 1, NoRole
rec-4662-org,   chi, f, 25, 19910731, , mitchell, shun, sa, lynton, 2282, 10, ibis street, , 617 89910253, 8966522, 8, NoRole
rec-6965-dup-0, tha, f, 3 , 19831118, , hannah, keacham, vic, , 5540, 51, pleasance place, minalinka, 8 58047746, 3089559, 4, NoRole
rec-6914-org,   usa, , , 19321112, , cade, mccoy, nsw, jewells, 4510, 12, macgregor street, yurnga, 02 22064906, 3616222, 6, NoRole
rec-2628-org,   gre, , 31, 19850305, pfc, lachlan, castriota, nsw, elvina bay, 3155, 557, barr-smith avenue, rosetta village, 02 88766088, 2446897, 0, NoRole
rec-4093-org,   dut, , , 19810312, , meggie, schneijder, nsw, comboyne, 2117, 5, harris street, , 2 41974337, 6718673, 1, NoRole
rec-7073-org,   usa, , 29, 19870328, mr, benjamin, mcknight, nt, berrimah, 2594, 36, muntz street, wychwood, 03 29626934, 9023192, 6, NoRole
rec-4451-org,   ind, f, 10, 20060426, ms, marcus, jagasia, nsw, ellalong, 4214, 22, gannon place, , 612 19147424, 3742243, 0, NoRole
rec-2234-org,   ira, f, 41, 19750601, , brodie, , nsw, petersham, 2526, 11, hester place, , 02 23564520, 9628827, 3, NoRole
rec-7532-dup-0, chi, f, 41, 19750907, , ruby, loh, nsw, laughtondale, 4114, 22, britten-jones drive, , 02 18888 24, 4921854, 3, NoRole
rec-5064-org,   dut, f, 32, 19841026, , campbell, schuerman, wa, ellendale, 5092, 94, mault place, sec 311, 8 77788257, 9489862, 8, NoRole
rec-2692-org,   eng, f, , 19120824, ms, evan, mclain, wa, westdale, 3995, 25, macrossan crescent, dolphin arcade, 08 09777634, 2632983, 3, NoRole
rec-5157-org,   unk, f, 30, 19860311, , andrew, abbitt, sa, tarpeena, 3981, 47, northmore crescent, , 07 46465340, 2963807, 1, NoRole
rec-9577-org,   eng, m, 37, 19790825, , leah, ryder, qld, joondanna, 3463, 12, coningham street, , 613 32878717, 1316544, 0, NoRole
rec-5803-org,   pak, m, 26, 19900331, ms, braedon, khar, qld, kurrowah, 2026, 585, karrugang circuit, , 613 14270614, 9422111, 6, NoRole
rec-3486-org,   fre, , 28, 19880107, mr, carlin, distel, nsw, yowrie, 6009, 32, pettifer place, charleston, 612 31181231, 6340263, 0, NoRole
rec-3933-org,   ind, f, 24, 19921031, , , kler, , jamestown, 2217, 96, deloraine street, , 02 81850742, 2261095, 1, NoRole
rec-1362-dup-0, unk, f, 35, 19810702, , arabeJla, scopel, vic, navigators, 3802, 25, leahy close, , 618 41209142, 2370672, 3, NoRole
rec-6462-org,   usa, , 31, 19850415, , sienna, chang, vic, montmorency, 4570, 29, northbourne avenue, , 8 52390885, 7117629, 3, NoRole
rec-1550-org,   nor, , 28, 19880909, , liam, herdal, qld, taylors beach, 3021, 8, conway place, brentwood village, , 1357143, 0, NoRole
rec-5272-org,   usa, f, , 19241120, , benjamin, cantrell, tas, tea tree, 2212, 7, joske place, , 617 11378039, 7806164, 9, NoRole
rec-2145-org,   eng, , 7, 20090815, , cameron, quincey, nsw, tinonee, 3183, 71, stonehaven crescent, , 07 20919939, 2674056, 4, NoRole
rec-4741-org,   eng, m, , 19991029, , meg, tash, nsw, croydon, 6153, 37, blackman crescent, waioma, 2 80836766, 9174031, 6, NoRole
rec-3075-org,   unk, f, 36, 19800402, , emiily, scogin, nsw, brindabella, 4020, 50, lexcen avenue, , 02 49072335, 4514164, 2, NoRole
rec-1841-org,   unk, f, 19, 19970520, ms, maya, straw, nsw, vaucluse, 6147, 128, tunney crescent, , 02 33690697, 7256986, 2, NoRole
rec-3461-org,   chi, m, 33, 19831111, , emiily, chyan, nt, the gardens, 3107, 24, mainwaring rich circuit, , 613 15769146, 4704894, 5, NoRole
rec-9631-org,   ind, f, , 19480214, dr, blake, surendra, tas, karoola, 3184, 9, noongale court, waverley lodge, 617 00284529, 7050654, 6, NoRole
rec-1014-org,   ara, , 27, 19891128, ms, ellorah, ramia, nsw, mayfield north, 2877, 16, pridham street, , 612 86349976, 7908921, 1, NoRole
rec-1744-org,   jap, m, 29, 19870422, , sam, yunokawa, nsw, charlestown, 2747, 53, lavan place, wealdstone, 2 43536100, 4162676, 9, NoRole
rec-6037-org,   eng, f, , 19331018, ms, flynn, clawson, , picton, 3150, 13, wheeler crescent, , 02 99593789, 5803319, 5, NoRole
rec-4699-org,   eng, f, 35, 19811220, , marco, fairbairn, sa, douglas park, 6168, 2, baynton street, , 617 65924908, 1773954, 6, NoRole
rec-4479-org,   usa, f, , , , amelia, garza, nsw, taren point, 6060, 4, wilkins street, , 02 84324852, 8560884, 5, NoRole
rec-9936-dup-0, usa, f, 23, 19930702, pfc, sam, miller, nsw, davidson, 2153, 4, gabriel place, , 612 19503982, 3039916, 5, NoRole
rec-6820-org,   tur, m, , 19620526, , , gurcan, vic, beaufort, 2571, 7, lloyd place, blue haven village, 8 59216789, 6907012, 6, NoRole
rec-3185-org,   ind, , 30, 19860118, , emiily, sangita, nsw, parmelia, 3805, 39, wybalena grove, glenfine station, 02 89535731, 2346074, 8, NoRole
rec-8536-org,   unk, f, 28, 19880122, , amy, stranger, qld, oxley, 5173, 12, wilshire street, the meadows, , 8078531, 1, NoRole
rec-8854-org,   tur, , 36, 19800226, , desi, basgil, nsw, kooringal, 2500, 11, , , , 9856522, 4, NoRole
rec-1713-org,   vie, , 31, , mr, brendan, cu, wa, bibra lake, 6722, 1211, chaseling street, , 08 85426457, 5495926, 6, NoRole
rec-7081-org,   ara, m, , 19770702, , jack, fatim, nsw, elvina bay, 4850, 2, unaipon avenue, barley hill, 02 99746961, 6557191, 5, NoRole
rec-1633-org,   ind, f, 19, 19971229, , , , nsw, bowraville, 2904, 24, wilhelmi crescent, donore, 02 29791589, 7037745, 4, NoRole
rec-5330-org,   ind, , , 19720411, , cooper, lakhani, vic, fullarton, 3616, 13, , , 8 65461007, 1437851, 2, NoRole
rec-8335-org,   ind, f, 30, 19860312, , matisse, agarkar, vic, delahey, 7018, 39, crowther place, , 618 61216515, 9468380, 5, NoRole
rec-540-org,   ind, f, 11, 20050315, ms, chloe, chhajwani, qld, rossmoya, 4814, 227, hawdon street, , 03 07942171, 3208348, 7, NoRole
rec-6744-org,   eng, , 33, 19830925, ms, zac, alfson, vic, dereel, 6111, 22, namoi place, skerman chambers, 08 75738307, 7911515, 0, NoRole
rec-2345-org,   eng, f, 28, , , breony, clausson, vic, dandenong, 3182, 26, forbes street, sherwood, 618 20484373, 2051499, 5, NoRole
rec-3587-org,   usa, , 31, 19851107, , aidan, miller, nsw, university of sydney, 2810, 163, geerilong garden, south gwandalan, , 8428017, 4, NoRole
rec-4448-org,   unk, , 23, 19930111, , esme, sclater, nsw, moorabbin, 3133, 136, julius street, , 02 36641592, 7919431, 6, NoRole
rec-4161-org,   eng, f, 30, , , jasmine, spear, , davistown, 3630, 43, brereton street, , 03 55845824, 5891885, 2, NoRole
rec-637-org,   usa, f, , 19080505, dr, lachlan, chang, vic, oak park, 2214, 27, keene place, , 08 37322232, 3262755, 1, NoRole
rec-2706-org,   sri, f, 38, 19780114, mr, lily, jayawardene, nsw, kundabung, 2669, 7, kurrama close, mannix college, 612 57065614, 2402237, 7, NoRole
rec-6652-org,   usa, f, 19, 19970913, , adriana, richard, nsw, sandy flat, 3030, 20, glenmaggie street, , 02 78445597, 1718745, 7, NoRole
rec-4402-dup-0, ind, f, , , mr, nev , privrata, nsw, , 5608, 86, humffray street, , 02 59747664, 3288904, 3, NoRole
rec-7146-org,   , f, 35, 19810517, , jayden, greenhalgh, nsw, woomargama, 3995, 42, darby street, surfers hawaiian, 08 28593707, 3386258, 1, NoRole
rec-4628-org,   jap, f, 34, 19820115, , daen, hiratasuka, qld, mount rooper, 2259, 8, fimister circuit, heather court, 03 33921268, 3740644, 3, NoRole
rec-1049-org,   usa, f, , 19030415, , ned, oneal, , toowoomba, 2118, 3, gelane street, , 04 59045617, 9374040, 0, NoRole
rec-2050-org,   ind, f, , 19010519, dr, leah, kattaura, , st ives, 3109, 58, ambalindum street, , 03 34303033, 2221351, 8, NoRole
rec-4973-org,   eng, m, 30, 19860307, , mikayla, reier, qld, bowenville, 3064, 22, laidley place, , 03 76237770, 9250154, 0, NoRole
rec-7802-org,   usa, , , 19200712, , james, hudson, qld, croydon, 2030, 17, melbourne avenue, murrong, 613 42951392, 9026033, 4, NoRole
rec-4377-org,   chi, f, 34, 19820913, , lukas, jen, vic, genoa, 5608, 21, tyrrell circuit, cowcumbla, 8 35475229, 2424690, 9, NoRole
rec-1238-org,   chi, , 35, 19810914, , alivia, lyan, nsw, ariah park, 7140, 9, biddlecombe street, , 2 34679932, 1228569, 8, NoRole
rec-4578-org,   ira, f, 19, 19970729, ms, molly, kavian, nt, mataranka, 6258, 16, jardine street, burraroo, 3 86008543, 1183796, 4, NoRole
rec-5428-org,   usa, m, 33, 19830623, , chloe, thomas, nsw, dareton, 4350, 92, montagu place, , 612 45533502, 3910584, 3, NoRole
rec-2382-org,   ind, f, 27, 19890310, , john, choudhary, nsw, derriwong, 3644, 128, lutwyche street, warra warra, 02 15395927, 8445495, 5, NoRole
rec-2306-org,   ind, f, 25, , mr, nicholas, sreedharan, act, turner, 5270, 23, dugan street, karoola, 02 65272935, 1256797, 1, NoRole
rec-4898-org,   chi, f, 11, 20050429, , annabel, wen, nsw, abermain, 7250, 8, lyster place, orena, 2 57590958, 1987084, 3, NoRole
rec-1775-org,   usa, m, 27, 19890522, , lachlan, wallace, vic, mitchell park, 5068, 15, jinka street, berkeley village, , 6485893, 3, NoRole
rec-2688-org,   eng, m, , 19080924, , hayley, hermanson, , greensborough, 3909, 11, popplewell place, , 02 75437417, 5383735, 9, NoRole
rec-9720-org,   usa, m, 38, 19780101, , timothy, cruz, qld, darling heights, 2166, 39, sheppard street, , 3 28995980, 6625755, 7, NoRole
rec-1862-dup-0, eng, m, 28, 19880626, , jarred, scriven, sa, moana, 4157, 19, hobart place, cooinkale, 617 44943539, 7212820, 9, NoRole
rec-7835-org,   unk, , 35, 19811212, dr, freya, scjum, sa, university of adelaide, 2161, 24, aspinall street, sonny glen 2k1hs, 07 81512942, 9308199, 2, NoRole
rec-4429-org,   unk, m, 29, , , william, aaron, nsw, andergrove, 2305, 36, ramsay place, loravilla, 02 81867262, 6966080, 1, NoRole
rec-2830-org,   usa, f, , 19740531, , jessica, thornton, sa, penola, 7320, 88, dutton street, rosetta village, 02 72734097, 7646381, 9, NoRole
rec-9802-org,   eng, f, 29, 19870613, , tegan, alvey, nsw, colo, 4700, 1, holtermann place, , 02 45614974, 9334738, 0, NoRole
rec-4156-dup-0, eng, f, 31, 19850512, , francesco, christisen, vic, nalangil, 525 , 26, bindaga street, , 8 53975834, 5837973, 7, NoRole
rec-5706-org,   usa, m, 22, 19941014, ms, bailey, curtis, sa, tea tree gully, 2537, 30, pocket avenue, , , 3978317, 6, NoRole
rec-946-dup-0, eng, f, 26, 19900821, , taalia, anthonyson, qld, woonmdul, 3144, 6, were street, , 613 31901289, 1345328, 4, NoRole
rec-7184-org,   eng, f, 32, 19840412, , anika, clifford, nsw, bonville, 0830, 7, padbury street, , , 8744392, 8, NoRole
rec-2783-org,   eng, f, , 19930910, ms, gabriel, , , st agnes, 2350, 192, kangaroo court, heatherdale, 03 60287486, 2054432, 4, NoRole
rec-4793-dup-0, unk, f, 23, 19930511, ms, ella, schwanke, vic, kodupna, 5098, 76, ivo whitton circuit, , 618 63314792, 4465516, 1, NoRole
rec-5436-org,   eng, f, 29, 19871231, , kayden, fairburn, wa, lennard brook, 3060, 39, tazewell circuit, , 8 57262023, 6229889, 8, NoRole
rec-6856-dup-0, unk, m, 26, 19900101, , magnus, sckel, vic, milawa, 4557, 3, enterby street, , 618 60872419, 7299249, 8, NoRole
rec-3419-org,   por, f, 23, 19930922, ms, connor, travassos, vic, muckleford, 4304, 63, uriarra road, , 08 49455027, 1250377, 0, NoRole
rec-5063-org,   rom, f, , 19090625, , bailey, osadci, vic, hill end, 4305, 5, martin street, wistari homefield, 8 00165941, 1017956, 1, NoRole
rec-4454-org,   usa, f, 30, 19860429, , arabella, saunders, wa, williams, 3350, 41, cooyong street, , 618 15175560, 6013234, 6, NoRole
rec-302-org,   eng, f, 33, 19830627, , joshua, mcgrory, vic, woorndoo, 2144, 47, windeyer street, , 08 57690653, 8480954, 6, NoRole
rec-9196-org,   chi, f, 28, 19880220, , tarnee, tyan, wa, east perth, 4161, 17, wybalena grove, , 618 36282673, 3772265, 4, NoRole
rec-4217-org,   usa, f, 26, 19900126, mr, jay, heath, qld, daradgee, 3980, 101, darling street, , 02 37733008, 9200535, 2, NoRole
rec-4725-org,   ger, f, 23, , , tahlia, eckener, nsw, varroville, 2902, 134, streeton drive, , 2 11676363, 6084780, 3, NoRole
rec-3845-org,   nor, m, 39, 19771228, , bailee, tunold, vic, elaine, 3054, 10, jauncey court, jaholma park, 07 56307266, 3295816, 7, NoRole
rec-3849-org,   usa, f, 32, 19840503, , noah, duran, nsw, bonnet bay, 6009, 4, livingston avenue, marx hill street, 02 83039599, 6449651, 7, NoRole
rec-3105-org,   chi, m, 29, 19870510, , lara, bian, nsw, cams wharf, 3180, 54, slessor crescent, , 02 17773993, 3075235, 5, NoRole
rec-6581-org,   usa, f, 33, 19830521, , shandril, barber, sa, warradale north, 4113, 286, michie street, , 7 43754583, 9079682, 3, NoRole
rec-8520-org,   usa, m, 32, 19840806, , jessica, pennington, , lindfield, 7010, 12, jackie howe crescent, , 02 88679769, 6751132, 8, NoRole
rec-7259-org,   ger, , 32, 19840321, , madeline, gbelbecker, , st clair, 2233, 34, sanderson close, the dales, 03 06378608, 2027072, 2, NoRole
rec-3641-dup-0, ser, f, 35, 19810330, , , tanisk ovic, , werrington, 2579, 9, cockerill place, , 04 76678264, 6020727, 1, NoRole
rec-6011-org,   chi, , 35, 19810815, ms, dylan, chueh, nsw, spring hill, 3095, 29, kootingal street, jaybees, 02 64337692, 6032045, 5, NoRole
rec-152-org,   eng, , 34, 19820403, , aidan, quincy, sa, glynde, , 74, somerset street, house 8, 7 65315904, 4859434, 5, NoRole
rec-5614-org,   , f, 22, , ms, ky, noyce, nsw, lockhart, 2144, 119, nullagine street, , 2 52290572, 5654908, 4, NoRole
rec-2307-org,   ger, f, 33, 19830505, , paris, fabel, sa, thorngate, 3911, 31, perry drive, , 08 24609804, 8329753, 4, NoRole
rec-9461-dup-0, usa, m, 28, 19880808, ms, chloe, becker, nsw, marlea, 2088, 3, dent place, tyrone hills, 02 65755890, 3057064, 5, NoRole
rec-1339-org,   gre, m, 35, 19810518, , tarnia, liberatou, vic, eumemmerring, 4807, 7, pridham street, , 08 58504446, 6264650, 3, NoRole
rec-4366-org,   usa, m, 21, 19950324, , wade, trevino, nsw, purfleet, 2850, 10, bunbury street, broadford, 2 83749306, 8312886, 4, NoRole
rec-11-org,   pol, f, 23, 19930414, , zachary, galka, nsw, kenthurst, 5068, 69, burtt crescent, , 02 83100004, 6128152, 4, NoRole
rec-1248-org,   usa, m, 35, , , joshua, cobb, tas, strathalbyn, 4503, 44, mcmillan crescent, , 07 98803736, 8529062, 3, NoRole
rec-7343-org,   usa, f, 27, 19891028, , cambell, knapp, nsw, glossodia, 3094, 65, britten-jones drive, tynwall, 612 60327296, 2295402, 0, NoRole
rec-6637-org,   ind, f, , 19021026, mr, charlie, goyal, nsw, thirlmere, 4850, 273, hay street, , 612 90851533, 2610704, 6, NoRole
rec-2681-org,   ind, f, 29, 19870415, pfc, brett, samudra, vic, colliver, 4870, 53, casey crescent, , 618 57951746, 1335892, 5, NoRole
rec-3773-org,   eng, f, , 19780404, , zoe, hameldon, vic, mangalore, 2233, 104, brereton street, , 03 59014235, 6395855, 4, NoRole
rec-7387-org,   fre, f, 10, , , logan, gaultier, , mirrabooka, 3683, 5, muresk street, , 07 30216189, 6432688, 7, NoRole
rec-4065-org,   usa, , 22, 19941108, ms, latham, hunt, , concord west, 3335, 56, whiteman street, , 07 08808978, 3945720, 0, NoRole
rec-4363-org,   unk, , 32, 19841103, , tahlia, scirri, wa, davenport, 5064, 1, durack street, ewinga, 8 19453760, 6229631, 5, NoRole
rec-2963-org,   , f, 28, 19880828, , cooper, curry, vic, everton, 2777, 32, benjamin way, , 08 11201769, 1587958, 6, NoRole
rec-9123-org,   sri, f, 28, 19880128, mr, connor, mahanama, qld, ernestina, 4157, 1, mackennal street, , 613 06204465, 1589607, 8, NoRole
rec-6772-org,   ind, f, 21, 19950814, , lachlan, saswata, qld, halifax, 3660, 16, ortloff place, , 03 34404090, 4316172, 6, NoRole
rec-5019-org,   chi, m, 12, , , riley, sito, nsw, burragate, 3046, 13, lowanna street, avalyn, 2 15204379, 6814469, 2, NoRole
rec-5635-org,   eng, m, , 19590929, hon, lewis, fairburn, qld, vinegar hill, 2540, 45, frencham place, , 02 74073280, 2262982, 3, NoRole
rec-3865-org,   ger, f, 27, 19890815, , ryan, reck, nsw, wilton, 2087, 16, myles connell crescent, , 612 35407464, 2967403, 5, NoRole
rec-8638-org,   usa, m, 26, 19900618, ms, chloe, hernandez, qld, calliope, 2023, 68, carstensz street, , 03 01657859, 3653097, 4, NoRole
rec-8649-org,   vie, , 38, 19781104, , georgia, son, nsw, hatfield, 3044, 22, ellenborough street, , 02 98677439, 3253344, 5, NoRole
rec-4047-org,   unk, f, 25, , mr, keely, strainij, sa, mylor, 5253, 7, beagle street, gungahlin market place, , 7203817, 4, NoRole
rec-9821-dup-0, unk, m, 20, 19961231, , mitchell, stratou, vic, mudgeg onga, 4054, 19, selwyn street, star court arcade, 8 64153401, 5942893, 4, NoRole
rec-1116-org,   usa, , 36, 19801021, dr, zac, bates, sa, lower hermitage, 2074, 111, feint street, arcadia, 07 96103211, 3245741, 3, NoRole
rec-6624-org,   eng, f, 22, 19941226, , georgia, reier, qld, safety beach, 6154, 4, britten-jones drive, homevale, 613 13650852, 8595908, 6, NoRole
rec-2758-org,   spa, m, 26, 19900912, , jack, bazn, nsw, walmer, 2260, 6, hawker street, court units, 2 53580845, 1791554, 0, NoRole
rec-2589-org,   chi, f, 32, 19840427, , charlie, rong, qld, marburg, 4700, 11, rawlings place, mederberrin farm, 03 40101239, 3006130, 3, NoRole
rec-4209-org,   spa, f, 31, 19851011, , lewis, acosto, nsw, mayfield, 5074, 10, sinclair street, lamont park, 02 32623447, 9629113, 1, NoRole
rec-1231-org,   unk, f, 32, 19841205, ms, jared, aarnoudse, sa, waterfall gully, 3188, 16, sainsbury street, , 03 54613472, 6085952, 7, NoRole
rec-5586-org,   cze, f, 27, 19890924, ms, olivia, pastova, vic, boisdale, 2560, 6, canning street, , 618 99501789, 2421070, 7, NoRole
rec-9297-org,   dan, m, , 19210927, pfc, mitchell, grimlot, sa, yinnar, 4573, 29, jardine street, , 617 93506759, 9408268, 3, NoRole
rec-3268-org,   unk, m, , 19830905, , joshua, aarts, nsw, bardwell valley, 6005, 9, bargang crescent, nioka, 612 36433689, 1709332, 6, NoRole
rec-4232-org,   eng, , 26, 19900407, ms, wilson, pryor, wa, chichester, 7140, 54, haystack crescent, , 618 85755017, 7464579, 9, NoRole
rec-1066-org,   usa, f, 31, 19850508, , jessica, faulkner, vic, ascot, 3121, 23, starke street, , 618 12922207, 1027909, 2, NoRole
rec-6447-org,   unk, m, , 19560525, , harrison, scjum, nsw, urangeline east, 4122, 2, tyson street, kyeema, 02 97965809, 6162750, 4, NoRole
rec-7614-org,   unk, f, 30, 19861118, , annabel, strapp, qld, sadliers crossing, 6437, 25, quandong street, , 613 64986478, 9969317, 6, NoRole
rec-4299-org,   unk, f, , 19400111, , ethan, scjum, nsw, ashbury, 7021, 7, reader court, peachtree centre, 02 73643283, 8587386, 5, NoRole
rec-8237-org,   ina, f, 36, 19800824, , marley, salim, nsw, hillsdale, 2877, 12, morphett street, , 2 81862530, 3011355, 8, NoRole
rec-1432-org,   usa, f, 27, 19890313, , kiarnee, mcbride, act, stirling, 3138, 28, julia flynn avenue, , 612 22304175, 8816556, 0, NoRole
rec-9423-org,   chi, f, 20, , dr, ben, shanggwan, sa, piccadilly, 2259, 110, cuthbertson crescent, , 07 43466208, 5320393, 4, NoRole
rec-3241-dup-0, usa, m, 19, 19971102, , charlotte, , nsw, coonambile, 5092, 34, templeton street, , 2 89532719, 8370431, 3, NoRole
rec-1610-dup-0, unk, m, 32, 19840918, , haylet, scoby, nsw, wollar, 2251, 29, lynch street, , 612 22912513, 7126298, 8, NoRole
rec-1766-org,   sri, f, 21, 19950117, , angie, kalpage, nsw, carinda, 2204, 65, morton street, summerdale medical centre, 02 07884638, 3689724, 8, NoRole
rec-3416-org,   chi, , 33, 19830206, , samantha, tseon, , ingleburn, 5605, 82, gidabal street, , 08 78063922, 9645671, 1, NoRole
rec-4344-org,   ind, f, 26, 19900523, , jaxin, ujjaval, qld, saunders beach, 2902, 6, darcy close, bowan downs, 613 46447097, 6922817, 2, NoRole
rec-8489-org,   ind, f, , 19460927, ms, madalyn, sudhansu, wa, cooloongup, 3121, 1, fincham crescent, , 02 70080743, 1658790, 9, NoRole
rec-7959-org,   usa, f, , 19490216, , james, barnes, vic, korweinguboora, 3207, 12, landale place, west park, 04 82641211, 7772374, 8, NoRole
rec-9050-org,   , , 13, 20030420, , blake, bradshaw, , revesby, 2026, 1, badimara street, armidale private hospital, 02 89087564, 2517589, 8, NoRole
rec-6976-org,   eng, f, 29, 19870901, , max, timothyson, sa, gepps cross, 6057, 3, hobart place, villa 213, 07 54741987, 4853554, 6, NoRole
rec-9618-org,   eng, , 24, 19920726, , petreece, samuel, wa, connolly, 5035, 62, barney street, , 618 62450615, 6970449, 3, NoRole
rec-3516-org,   eng, m, 31, 19850901, , pearson, sniders, sa, hazelwood park, 3147, 38, launceston street, , 617 41560618, 6060435, 5, NoRole
rec-4858-org,   unk, m, 39, 19771212, , elli, scirri, vic, telangatuk east, 2034, 37, grampians street, , 07 16612648, 8171853, 3, NoRole
rec-6761-org,   ger, f, , 19780817, , alisa, richter, sa, elizabeth south, 2790, 6, kalgoorlie crescent, croyde, 617 85649774, 4301219, 7, NoRole
rec-1986-org,   usa, m, 32, 19840710, , amber, gross, , boulder, 4021, 57, lachlan street, , 02 84257098, 2222065, 2, NoRole
rec-5729-org,   swe, , 23, 19930707, , joshua, egner, qld, dakabin, 5006, 51, bingham circuit, , 613 49345212, 8256978, 7, NoRole
rec-6828-org,   unk, f, 19, 19970311, , monique, scime, nsw, dark corner, 5161, 11, collings street, , 02 32001534, 1356847, 6, NoRole
rec-5170-org,   , m, 29, 19870727, dr, max, kluske, qld, cynthia, 4051, 40, kneebone street, woodberry vlge, 613 47046182, 8895865, 6, NoRole
rec-5243-org,   chi, f, 35, 19810828, , oliver, tsoy, vic, graytown, 6151, 1, ringrose crescent, reynolds dale, 618 14207426, 5568911, 6, NoRole
rec-874-dup-0, usa, , 28, 19880420, , michael, knowles, vic, speed, 4218, 30, allott place, clarence village, 618 6977 6885, 9744737, 5, NoRole
rec-6817-org,   usa, f, 33, 19830613, , sophie, glover, qld, palm grove, 2540, 10, epacris place, medical centre, , 7198925, 9, NoRole
rec-8404-org,   , m, 32, , , brooklyn, green, qld, min min, 5087, 16, port arthur street, , 613 45407309, 7826817, 7, NoRole
rec-3883-org,   ger, f, , 19100224, ms, , bleier, vic, mirboo north, 4069, 11, twamley crescent, , 8 10124928, 6465970, 8, NoRole
rec-8516-org,   unk, f, 33, 19830423, , lachlan, aaberg, qld, kalkie, 4514, 36, morehead street, greenbank garden, 3 31604975, 2946574, 9, NoRole
rec-3319-org,   chi, f, 34, 19820717, , jade, zhuger, qld, greenwood, 2069, 478, florentine circuit, greenbushes-boyup, 08 61201130, 3784657, 0, NoRole
rec-2327-org,   ind, f, 30, 19861123, , william, bawa, sa, melrose park, 3566, 82, mcgill street, mabuiag island, 02 12850997, 1227858, 4, NoRole
rec-4146-org,   , , 35, 19810330, dr, ash, jozwa, wa, mahogany creek, 6517, 99, dryandra street, airforce memorial estate, 08 35260741, 4490358, 3, NoRole
rec-265-org,   , , 27, 19891128, , olivia, white, nsw, girraween, 7315, 1, alroy circuit, , 02 61538692, 6880064, 0, NoRole
rec-7624-org,   eng, f, 25, 19910122, pfc, joshua, bullard, qld, westgrove, 5109, 27, edman close, , 03 78980387, 9084059, 3, NoRole
rec-927-org,   eng, f, 26, 19900923, , benjamin, wakefield, , ramornie, 4213, , spofforth street, trail view, 08 77522247, 2708224, 7, NoRole
